"","registrant_name","client_name","amount_reported","date_posted","filing_year","policy_issue"
"21661","NORTH CAROLINA STATE UNIVERSITY","NORTH CAROLINA STATE UNIVERSITY",40000,2012-04-20,2012,"solar_power"
"21662","NORTH CAROLINA STATE UNIVERSITY","NORTH CAROLINA STATE UNIVERSITY",40000,2012-04-20,2012,"solar_power"
"21663","DOW LOHNES GOVERNMENT STRATEGIES LLC","TENASKA INC",0,2012-04-20,2012,"solar_power"
"21664","THE WESSEL GROUP INCORPORATED","UNITED STEELWORKERS",0,2012-04-20,2012,"solar_power"
"21665","PODESTA GROUP, INC.","SOLARRESERVE",0,2012-04-21,2012,"solar_power"
"21666","AVANGRID, INC.","AVANGRID INC",112000,2012-04-21,2012,"solar_power"
"21667","PARK STRATEGIES, LLC","NRG ENERGY, INC.",0,2012-04-24,2012,"solar_power"
"21668","ROBERT BOSCH LLC","ROBERT BOSCH LLC",180000,2012-04-27,2012,"solar_power"
"21669","NATIONAL FIRE PROTECTION ASSOCIATION","NATIONAL FIRE PROTECTION ASSOCIATION",0,2012-05-15,2012,"solar_power"
"21670","THE NATURE CONSERVANCY","NATURE CONSERVANCY",460000,2012-07-05,2012,"solar_power"
"21671","STRATEGIC PARTNERS, INC.","THE LIVINGSTON GROUP (ON BEHALF OF INTERCULTURE/SOITEC)",0,2012-07-09,2012,"solar_power"
"21672","HOLLAND & KNIGHT LLP","UTILITY SCALE SOLAR, INC.",0,2012-07-11,2012,"solar_power"
"21673","NATIONAL FIRE PROTECTION ASSOCIATION","NATIONAL FIRE PROTECTION ASSOCIATION",0,2012-07-12,2011,"solar_power"
"21674","FBB FEDERAL RELATIONS","ORION ENERGY SYSTEMS",0,2012-07-13,2012,"solar_power"
"21675","MEHLMAN CASTAGNETTI ROSEN & THOMAS, INC.","APPLIED MATERIALS, INC.",0,2012-07-16,2012,"solar_power"
"21676","EMMER CONSULTING, INC. (FORMERLY KNOWN AS EMMER CONSULTING, P.C.)","LENNAR CORPORATION (FORMERLY STRATEGIC HOLDINGS, INC.)",0,2012-07-16,2012,"solar_power"
"21677","THE LIVINGSTON GROUP, LLC","INTERCULTURE, INC.",0,2012-07-16,2012,"solar_power"
"21678","CAPITOL HILL CONSULTING GROUP","SOLARWORLD",0,2012-07-17,2012,"solar_power"
"21679","THOMPSON CONSULTING GROUP","INFINIA",0,2012-07-17,2012,"solar_power"
"21680","HECHT LATHAM SPENCER & ASSOCIATES, INC., FORMERLY KNOWN AS HECHT SPENCER & ASSOC","3M COMPANY",0,2012-07-17,2012,"solar_power"
"21681","HECHT LATHAM SPENCER & ASSOCIATES, INC., FORMERLY KNOWN AS HECHT SPENCER & ASSOC","3M COMPANY",0,2012-07-17,2012,"solar_power"
"21682","ML STRATEGIES, LLC","APCO WORLDWIDE (DOW CORNING)",0,2012-07-18,2012,"solar_power"
"21683","SOLAR ENERGY INDUSTRIES ASSOCIATION","SOLAR ENERGY INDUSTRIES ASSOCIATION",380224.42,2012-07-18,2012,"solar_power"
"21684","MERCURY PUBLIC AFFAIRS, LLC","BREWER SCIENCE, INC.",0,2012-07-18,2012,"solar_power"
"21685","CAPITALEDGE STRATEGIES, LLC","CITY OF HENDERSON",0,2012-07-18,2012,"solar_power"
"21686","WILLIAMS AND JENSEN, PLLC","TURNER ENTERPRISES, INC.",0,2012-07-18,2012,"solar_power"
"21687","ALCALDE & FAY","CITY OF GOODYEAR, AZ",0,2012-07-18,2012,"solar_power"
"21688","SOLAR ENERGY INDUSTRIES ASSOCIATION","SOLAR ENERGY INDUSTRIES ASSOCIATION",380000,2012-07-18,2012,"solar_power"
"21689","O'NEILL, ATHY & CASEY, P.C.","ABENGOA SOLAR INC.",0,2012-07-19,2012,"solar_power"
"21690","ARKEMA INC.","ARKEMA INC",130000,2012-07-19,2012,"solar_power"
"21691","THE WILDERNESS SOCIETY","THE WILDERNESS SOCIETY",74000,2012-07-19,2012,"solar_power"
"21692","CARDENAS PARTNERS, LLC","STRATEGIC HOLDINGS LLC",0,2012-07-19,2012,"solar_power"
"21693","MR. RICHARD GOODSTEIN","AIR PRODUCTS AND CHEMICALS, INC.",0,2012-07-19,2012,"solar_power"
"21694","KANNER & ASSOCIATES, LLC","NORTHERN CALIFORNIA POWER AGENCY",0,2012-07-19,2012,"solar_power"
"21695","DOW LOHNES GOVERNMENT STRATEGIES LLC","TENASKA INC",0,2012-07-19,2012,"solar_power"
"21696","ROBERT BOSCH LLC","ROBERT BOSCH LLC",2e+05,2012-07-19,2012,"solar_power"
"21697","DAVIS & HARMAN LLP","SUNRUN INC",0,2012-07-19,2012,"solar_power"
"21698","CARNEGIE MELLON UNIVERSITY","CARNEGIE MELLON UNIVERSITY",85000,2012-07-20,2012,"solar_power"
"21699","PPG INDUSTRIES, INC","PPG INDUSTRIES, INC",229865.11,2012-07-20,2012,"solar_power"
"21700","DOW CORNING CORPORATION","DOW CORNING CORPORATION",2e+05,2012-07-20,2012,"solar_power"
"21701","SOLAR ENERGY INDUSTRIES ASSOCIATION","SOLAR ENERGY INDUSTRIES ASSOCIATION",420000,2012-07-20,2012,"solar_power"
"21702","SEMI (FKA SEMICONDUCTOR EQUIPMENT AND MATERIALS INTERNATIONAL)","SEMI (FKA SEMICONDUCTOR EQUIPMENT AND MATERIALS INTERNATIONAL)",1e+05,2012-07-20,2012,"solar_power"
"21703","NORTH CAROLINA STATE UNIVERSITY","NORTH CAROLINA STATE UNIVERSITY",30000,2012-07-20,2012,"solar_power"
"21704","THE WESSEL GROUP INCORPORATED","UNITED STEELWORKERS",0,2012-07-20,2012,"solar_power"
"21705","APPLIED MATERIALS, INC","APPLIED MATERIALS, INC",320000,2012-07-20,2012,"solar_power"
"21706","THE ACCORD GROUP","RESEARCH CORPORATION FOR SCIENCE ADVANCEMENT",0,2012-07-20,2012,"solar_power"
"21707","OGILVY GOVERNMENT RELATIONS","TDI-USA HOLDINGS CORP",0,2012-07-20,2012,"solar_power"
"21708","FRAMATOME, INC. (FORMELY KNOWN AS AREVA, INC.)","FRAMATOME, INC. (FORMELY KNOWN AS AREVA, INC.)",220000,2012-07-20,2012,"solar_power"
"21709","SC PARTNERS LLC","FIRST SOLAR, INC.",0,2012-07-20,2012,"solar_power"
"21710","ENVIRONMENT AMERICA, INC.","ENVIRONMENT AMERICA INC",62131.49,2012-07-20,2012,"solar_power"
"21711","UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL","UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL",80000,2012-07-20,2012,"solar_power"
"21712","ABENGOA SOLAR LLC","ABENGOA SOLAR LLC",70000,2012-07-20,2012,"solar_power"
"21713","GENERAL ELECTRIC COMPANY (INCLUDING SUBSIDIARIES)","GENERAL ELECTRIC COMPANY (INCLUDING SUBSIDIARIES)",4860000,2012-07-20,2012,"solar_power"
"21714","SIERRA CLUB","SIERRA CLUB",1e+05,2012-07-20,2012,"solar_power"
"21715","PANASONIC CORPORATION OF NORTH AMERICA (PNA)","PANASONIC CORPORATION OF NORTH AMERICA (PNA)",80000,2012-07-20,2012,"solar_power"
"21716","K&L GATES, LLP","INFINIA CORPORATION",0,2012-07-20,2012,"solar_power"
"21717","PODESTA GROUP, INC.","SOLARRESERVE",0,2012-07-20,2012,"solar_power"
"21718","CAPITOL COUNSEL LLC","XCEL ENERGY",0,2012-07-20,2012,"solar_power"
"21719","AVANGRID, INC.","AVANGRID INC",112000,2012-07-23,2012,"solar_power"
"21720","CT GROUP FKA CTF GLOBAL LLC","SCHOTT NORTH AMERICA",0,2012-07-29,2012,"solar_power"
"21721","NATIONAL FIRE PROTECTION ASSOCIATION","NATIONAL FIRE PROTECTION ASSOCIATION",0,2012-08-01,2012,"solar_power"
"21722","THE WILDERNESS SOCIETY","THE WILDERNESS SOCIETY",53000,2012-08-02,2012,"solar_power"
"21723","THE WILDERNESS SOCIETY","THE WILDERNESS SOCIETY",74000,2012-08-03,2012,"solar_power"
"21724","SWF CONSULTING, L.L.C.","INTERCULTURE, INC.",0,2012-08-13,2012,"solar_power"
"21725","EMMER CONSULTING, INC. (FORMERLY KNOWN AS EMMER CONSULTING, P.C.)","LENNAR CORPORATION (FORMERLY STRATEGIC HOLDINGS, INC.)",0,2012-08-14,2012,"solar_power"
"21726","CAPITOL HILL CONSULTING GROUP","SOLARWORLD",0,2012-10-10,2012,"solar_power"
"21727","APPLIED MATERIALS, INC","APPLIED MATERIALS, INC",510000,2012-10-11,2012,"solar_power"
"21728","THOMPSON CONSULTING GROUP","INFINIA",0,2012-10-16,2012,"solar_power"
"21729","MEHLMAN CASTAGNETTI ROSEN & THOMAS, INC.","APPLIED MATERIALS, INC.",0,2012-10-16,2012,"solar_power"
"21730","EMMER CONSULTING, INC. (FORMERLY KNOWN AS EMMER CONSULTING, P.C.)","LENNAR CORPORATION (FORMERLY STRATEGIC HOLDINGS, INC.)",0,2012-10-16,2012,"solar_power"
"21731","CARDENAS PARTNERS, LLC","STRATEGIC HOLDINGS LLC",0,2012-10-16,2012,"solar_power"
"21732","OHIO MUNICIPAL ELECTRIC ASSOCIATION","OHIO MUNICIPAL ELECTRIC ASSOCIATION",75000,2012-10-16,2012,"solar_power"
"21733","MERCURY PUBLIC AFFAIRS, LLC","BREWER SCIENCE, INC.",0,2012-10-17,2012,"solar_power"
"21734","HECHT LATHAM SPENCER & ASSOCIATES, INC., FORMERLY KNOWN AS HECHT SPENCER & ASSOC","3M COMPANY",0,2012-10-17,2012,"solar_power"
"21735","STRATEGIC PARTNERS, INC.","THE LIVINGSTON GROUP (ON BEHALF OF INTERCULTURE/SOITEC)",0,2012-10-17,2012,"solar_power"
"21736","CAPITALEDGE STRATEGIES, LLC","CITY OF HENDERSON",0,2012-10-17,2012,"solar_power"
"21737","O'NEILL, ATHY & CASEY, P.C.","ABENGOA SOLAR INC.",0,2012-10-18,2012,"solar_power"
"21738","KANNER & ASSOCIATES, LLC","AMERICAN MUNICIPAL POWER INC (FORMERLY OHIO MUNICIPAL ELECTRIC ASSOCIATION)",0,2012-10-18,2012,"solar_power"
"21739","KANNER & ASSOCIATES, LLC","PUBLIC POWER COUNCIL",0,2012-10-18,2012,"solar_power"
"21740","KANNER & ASSOCIATES, LLC","NORTHERN CALIFORNIA POWER AGENCY",0,2012-10-18,2012,"solar_power"
"21741","KANNER & ASSOCIATES, LLC","MISSOURI RIVER ENERGY SERVICES",0,2012-10-18,2012,"solar_power"
"21742","ALCALDE & FAY","CITY OF GOODYEAR, AZ",0,2012-10-18,2012,"solar_power"
"21743","WILLIAMS AND JENSEN, PLLC","TURNER ENTERPRISES, INC.",0,2012-10-18,2012,"solar_power"
"21744","SIERRA CLUB","SIERRA CLUB",80000,2012-10-19,2012,"solar_power"
"21745","LEWIS-BURKE ASSOCIATES, LLC","CALIFORNIA INSTITUTE OF TECHNOLOGY",0,2012-10-19,2012,"solar_power"
"21746","OGILVY GOVERNMENT RELATIONS","TDI-USA HOLDINGS CORP",0,2012-10-19,2012,"solar_power"
"21747","THE NATURE CONSERVANCY","NATURE CONSERVANCY",270000,2012-10-19,2012,"solar_power"
"21748","THE LIVINGSTON GROUP, LLC","INTERCULTURE, INC.",0,2012-10-19,2012,"solar_power"
"21749","DAVIS & HARMAN LLP","SUNRUN INC",0,2012-10-19,2011,"solar_power"
"21750","DAVIS & HARMAN LLP","SUNRUN INC",0,2012-10-19,2012,"solar_power"
"21751","MCAPITOL MANAGEMENT","ROBERT BOSCH LLC",0,2012-10-21,2012,"solar_power"
"21752","38 NORTH SOLUTIONS, LLC","SUNRUN, INC.",0,2012-10-21,2012,"solar_power"
"21753","THE WESSEL GROUP INCORPORATED","UNITED STEELWORKERS",0,2012-10-22,2012,"solar_power"
"21754","ARKEMA INC.","ARKEMA INC",130000,2012-10-22,2012,"solar_power"
"21755","SEMI (FKA SEMICONDUCTOR EQUIPMENT AND MATERIALS INTERNATIONAL)","SEMI (FKA SEMICONDUCTOR EQUIPMENT AND MATERIALS INTERNATIONAL)",1e+05,2012-10-22,2012,"solar_power"
"21756","FBB FEDERAL RELATIONS","ORION ENERGY SYSTEMS",0,2012-10-22,2012,"solar_power"
"21757","NATIONAL FIRE PROTECTION ASSOCIATION","NATIONAL FIRE PROTECTION ASSOCIATION",0,2012-10-22,2012,"solar_power"
"21758","SOLARCITY","SOLARCITY",110000,2012-10-22,2012,"solar_power"
"21759","ABENGOA SOLAR LLC","ABENGOA SOLAR LLC",70000,2012-10-22,2012,"solar_power"
"21760","ABENGOA SOLAR LLC","ABENGOA SOLAR LLC",70000,2012-10-22,2012,"solar_power"
"21761","K&L GATES, LLP","AGC AMERICA, INC. F/K/A KNOWN AS AGC FLAT GLASS NORTH AMRICA",0,2012-10-22,2012,"solar_power"
"21762","THE ACCORD GROUP","RESEARCH CORPORATION FOR SCIENCE ADVANCEMENT",0,2012-10-22,2012,"solar_power"
"21763","SOLAR ENERGY INDUSTRIES ASSOCIATION","SOLAR ENERGY INDUSTRIES ASSOCIATION",360000,2012-10-22,2011,"solar_power"
"21764","K&L GATES, LLP","INFINIA CORPORATION",0,2012-10-22,2012,"solar_power"
"21765","UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL","UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL",80000,2012-10-22,2012,"solar_power"
"21766","PANASONIC CORPORATION OF NORTH AMERICA (PNA)","PANASONIC CORPORATION OF NORTH AMERICA (PNA)",70000,2012-10-22,2012,"solar_power"
"21767","3M COMPANY","3M COMPANY",1420000,2012-10-22,2012,"solar_power"
"21768","GENERAL ELECTRIC COMPANY (INCLUDING SUBSIDIARIES)","GENERAL ELECTRIC COMPANY (INCLUDING SUBSIDIARIES)",5280000,2012-10-22,2012,"solar_power"
"21769","GENERAL ELECTRIC COMPANY (INCLUDING SUBSIDIARIES)","GENERAL ELECTRIC COMPANY (INCLUDING SUBSIDIARIES)",3890000,2012-10-22,2012,"solar_power"
"21770","DOW LOHNES GOVERNMENT STRATEGIES LLC","TENASKA INC",0,2012-10-22,2012,"solar_power"
"21771","ROBERT BOSCH LLC","ROBERT BOSCH LLC",170000,2012-10-22,2012,"solar_power"
"21772","SOLAR ENERGY INDUSTRIES ASSOCIATION","SOLAR ENERGY INDUSTRIES ASSOCIATION",220000,2012-10-22,2012,"solar_power"
"21773","PODESTA GROUP, INC.","SOLARCITY",0,2012-10-22,2012,"solar_power"
"21774","PODESTA GROUP, INC.","SOLARRESERVE",0,2012-10-22,2012,"solar_power"
"21775","CAPITOL COUNSEL LLC","XCEL ENERGY",0,2012-10-22,2012,"solar_power"
"21776","NORTH CAROLINA STATE UNIVERSITY","NORTH CAROLINA STATE UNIVERSITY",30000,2012-10-23,2012,"solar_power"
"21777","SC PARTNERS LLC","K ROAD POWER MANAGEMENT, LLC",0,2012-10-23,2012,"solar_power"
"21778","SC PARTNERS LLC","SOLAR ENERGY INDUSTRIES ASSOCIATION",0,2012-10-23,2012,"solar_power"
"21779","SC PARTNERS LLC","FIRST SOLAR, INC.",0,2012-10-23,2012,"solar_power"
"21780","SWF CONSULTING, L.L.C.","INTERCULTURE, INC.",0,2012-10-25,2012,"solar_power"
"21781","CAPITOL HILL CONSULTING GROUP","SOLARWORLD",0,2013-01-14,2012,"solar_power"
"21782","STRATEGIC PARTNERS, INC.","THE LIVINGSTON GROUP (ON BEHALF OF INTERCULTURE/SOITEC)",0,2013-01-15,2012,"solar_power"
"21783","MEHLMAN CASTAGNETTI ROSEN & THOMAS, INC.","APPLIED MATERIALS, INC.",0,2013-01-15,2012,"solar_power"
"21784","CAPITALEDGE STRATEGIES, LLC","CITY OF HENDERSON",0,2013-01-16,2012,"solar_power"
"21785","MERCURY PUBLIC AFFAIRS, LLC","BREWER SCIENCE, INC.",0,2013-01-16,2012,"solar_power"
"21786","ML STRATEGIES, LLC","APCO WORLDWIDE (DOW CORNING)",0,2013-01-17,2012,"solar_power"
"21787","OGILVY GOVERNMENT RELATIONS","TDI-USA HOLDINGS CORP",0,2013-01-17,2012,"solar_power"
"21788","MR. RICHARD GOODSTEIN","AIR PRODUCTS AND CHEMICALS, INC.",0,2013-01-17,2012,"solar_power"
"21789","EMMER CONSULTING, INC. (FORMERLY KNOWN AS EMMER CONSULTING, P.C.)","LENNAR CORPORATION (FORMERLY STRATEGIC HOLDINGS, INC.)",0,2013-01-17,2012,"solar_power"
"21790","HECHT LATHAM SPENCER & ASSOCIATES, INC., FORMERLY KNOWN AS HECHT SPENCER & ASSOC","3M COMPANY",0,2013-01-18,2012,"solar_power"
"21791","WILLIAMS AND JENSEN, PLLC","TURNER ENTERPRISES, INC.",0,2013-01-18,2012,"solar_power"
"21792","DAVIS & HARMAN LLP","SUNRUN INC",0,2013-01-18,2012,"solar_power"
"21793","SOLARCITY","SOLARCITY",1e+05,2013-01-18,2012,"solar_power"
"21794","SC PARTNERS LLC","SOLAR ENERGY INDUSTRIES ASSOCIATION",0,2013-01-18,2012,"solar_power"
"21795","SC PARTNERS LLC","K ROAD POWER MANAGEMENT, LLC",0,2013-01-18,2012,"solar_power"
"21796","SC PARTNERS LLC","FIRST SOLAR, INC.",0,2013-01-18,2012,"solar_power"
"21797","THOMPSON CONSULTING GROUP","INFINIA",0,2013-01-18,2012,"solar_power"
"21798","LEWIS-BURKE ASSOCIATES, LLC","CALIFORNIA INSTITUTE OF TECHNOLOGY",0,2013-01-18,2012,"solar_power"
"21799","3M COMPANY","3M COMPANY",1710000,2013-01-18,2012,"solar_power"
"21800","THE LIVINGSTON GROUP, LLC","INTERCULTURE, INC.",0,2013-01-18,2012,"solar_power"
"21801","KANNER & ASSOCIATES, LLC","AMERICAN MUNICIPAL POWER INC (FORMERLY OHIO MUNICIPAL ELECTRIC ASSOCIATION)",0,2013-01-18,2012,"solar_power"
"21802","KANNER & ASSOCIATES, LLC","PUBLIC POWER COUNCIL",0,2013-01-18,2012,"solar_power"
"21803","KANNER & ASSOCIATES, LLC","NORTHERN CALIFORNIA POWER AGENCY",0,2013-01-18,2012,"solar_power"
"21804","KANNER & ASSOCIATES, LLC","MISSOURI RIVER ENERGY SERVICES",0,2013-01-18,2012,"solar_power"
"21805","O'NEILL, ATHY & CASEY, P.C.","ABENGOA SOLAR INC.",0,2013-01-18,2012,"solar_power"
"21806","PODESTA GROUP, INC.","SOLARCITY",0,2013-01-21,2012,"solar_power"
"21807","THE WESSEL GROUP INCORPORATED","UNITED STEELWORKERS",0,2013-01-21,2012,"solar_power"
"21808","ARKEMA INC.","ARKEMA INC",140000,2013-01-22,2012,"solar_power"
"21809","SEMI (FKA SEMICONDUCTOR EQUIPMENT AND MATERIALS INTERNATIONAL)","SEMI (FKA SEMICONDUCTOR EQUIPMENT AND MATERIALS INTERNATIONAL)",1e+05,2013-01-22,2012,"solar_power"
"21810","APPLIED MATERIALS, INC","APPLIED MATERIALS, INC",350000,2013-01-22,2012,"solar_power"
"21811","THE ACCORD GROUP","RESEARCH CORPORATION FOR SCIENCE ADVANCEMENT",0,2013-01-22,2012,"solar_power"
"21812","ABENGOA SOLAR LLC","ABENGOA SOLAR LLC",70000,2013-01-22,2012,"solar_power"
"21813","CARNEGIE MELLON UNIVERSITY","CARNEGIE MELLON UNIVERSITY",90000,2013-01-22,2012,"solar_power"
"21814","K&L GATES, LLP","INFINIA CORPORATION",0,2013-01-22,2012,"solar_power"
"21815","CARNEGIE MELLON UNIVERSITY","CARNEGIE MELLON UNIVERSITY",90000,2013-01-22,2012,"solar_power"
"21816","UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL","UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL",80000,2013-01-22,2012,"solar_power"
"21817","DOW LOHNES GOVERNMENT STRATEGIES LLC","TENASKA INC",0,2013-01-22,2012,"solar_power"
"21818","GENERAL ELECTRIC COMPANY (INCLUDING SUBSIDIARIES)","GENERAL ELECTRIC COMPANY (INCLUDING SUBSIDIARIES)",4940000,2013-01-22,2012,"solar_power"
"21819","PANASONIC CORPORATION OF NORTH AMERICA (PNA)","PANASONIC CORPORATION OF NORTH AMERICA (PNA)",70000,2013-01-22,2012,"solar_power"
"21820","CALIFORNIA INDEPENDENT SYSTEM OPERATOR","CALIFORNIA INDEPENDENT SYSTEM OPERATOR",0,2013-01-22,2012,"solar_power"
"21821","SOLAR ENERGY INDUSTRIES ASSOCIATION","SOLAR ENERGY INDUSTRIES ASSOCIATION",180000,2013-01-22,2012,"solar_power"
"21822","THE NATURE CONSERVANCY","NATURE CONSERVANCY",260000,2013-01-22,2012,"solar_power"
"21823","CAPITOL COUNSEL LLC","XCEL ENERGY",0,2013-01-22,2012,"solar_power"
"21824","SOLAR ENERGY INDUSTRIES ASSOCIATION","SOLAR ENERGY INDUSTRIES ASSOCIATION",350000,2013-01-22,2011,"solar_power"
"21825","SOLAR ENERGY INDUSTRIES ASSOCIATION","SOLAR ENERGY INDUSTRIES ASSOCIATION",340000,2013-01-22,2012,"solar_power"
"21826","SOLAR ENERGY INDUSTRIES ASSOCIATION","SOLAR ENERGY INDUSTRIES ASSOCIATION",3e+05,2013-01-22,2012,"solar_power"
"21827","PODESTA GROUP, INC.","SOLARRESERVE",0,2013-01-23,2012,"solar_power"
"21828","ROBERT BOSCH LLC","ROBERT BOSCH LLC",110000,2013-01-23,2012,"solar_power"
"21829","OHIO MUNICIPAL ELECTRIC ASSOCIATION","OHIO MUNICIPAL ELECTRIC ASSOCIATION",75000,2013-01-29,2012,"solar_power"
"21830","NATIONAL FIRE PROTECTION ASSOCIATION","NATIONAL FIRE PROTECTION ASSOCIATION",0,2013-01-29,2012,"solar_power"
"21831","SWF CONSULTING, L.L.C.","INTERCULTURE, INC.",0,2013-01-30,2012,"solar_power"
"21832","FBB FEDERAL RELATIONS","ORION ENERGY SYSTEMS",0,2013-02-01,2012,"solar_power"
"21833","PODESTA GROUP, INC.","SOLARCITY",0,2013-03-22,2012,"solar_power"
"21834","ABENGOA SOLAR LLC","ABENGOA SOLAR LLC",70000,2013-03-29,2012,"solar_power"
"21835","MERCURY PUBLIC AFFAIRS, LLC","BREWER SCIENCE, INC.",0,2013-04-10,2013,"solar_power"
"21836","MEHLMAN CASTAGNETTI ROSEN & THOMAS, INC.","APPLIED MATERIALS, INC.",0,2013-04-15,2013,"solar_power"
"21837","MEHLMAN CASTAGNETTI ROSEN & THOMAS, INC.","APPLIED MATERIALS, INC.",0,2013-04-15,2013,"solar_power"
"21838","CAPITOL HILL CONSULTING GROUP","SOLARWORLD",0,2013-04-16,2013,"solar_power"
"21839","DAVIS & HARMAN LLP","SUNRUN INC",0,2013-04-16,2013,"solar_power"
"21840","EMMER CONSULTING, INC. (FORMERLY KNOWN AS EMMER CONSULTING, P.C.)","LENNAR CORPORATION (FORMERLY STRATEGIC HOLDINGS, INC.)",0,2013-04-17,2013,"solar_power"
"21841","SC PARTNERS LLC","K ROAD POWER MANAGEMENT, LLC",0,2013-04-17,2013,"solar_power"
"21842","SC PARTNERS LLC","SAGE ELECTROCHROMICS, INC.",0,2013-04-17,2013,"solar_power"
"21843","ML STRATEGIES, LLC","APCO WORLDWIDE (DOW CORNING)",0,2013-04-17,2013,"solar_power"
"21844","ML STRATEGIES, LLC","DOW CORNING CORPORATION",0,2013-04-17,2013,"solar_power"
"21845","SC PARTNERS LLC","FIRST SOLAR, INC.",0,2013-04-17,2013,"solar_power"
"21846","SC PARTNERS LLC","SOLAR ENERGY INDUSTRIES ASSOCIATION",0,2013-04-17,2013,"solar_power"
"21847","CAPITOL COUNSEL LLC","XCEL ENERGY",0,2013-04-18,2013,"solar_power"
"21848","O'NEILL, ATHY & CASEY, P.C.","ABENGOA SOLAR INC.",0,2013-04-18,2013,"solar_power"
"21849","THE ACCORD GROUP","RESEARCH CORPORATION FOR SCIENCE ADVANCEMENT",0,2013-04-18,2013,"solar_power"
"21850","NORTHWESTERN UNIV","NORTHWESTERN UNIV",138000,2013-04-18,2013,"solar_power"
"21851","ABENGOA SOLAR LLC","ABENGOA SOLAR LLC",70000,2013-04-19,2013,"solar_power"
"21852","ARKEMA INC.","ARKEMA INC",120000,2013-04-19,2013,"solar_power"
"21853","THOMPSON CONSULTING GROUP","INFINIA",0,2013-04-19,2013,"solar_power"
"21854","ABENGOA SOLAR LLC","ABENGOA SOLAR LLC",70000,2013-04-19,2013,"solar_power"
"21855","STRATEGIC PARTNERS, INC.","THE LIVINGSTON GROUP (ON BEHALF OF INTERCULTURE/SOITEC)",0,2013-04-19,2013,"solar_power"
"21856","APPLIED MATERIALS, INC","APPLIED MATERIALS, INC",380000,2013-04-19,2013,"solar_power"
"21857","THE LIVINGSTON GROUP, LLC","INTERCULTURE, INC.",0,2013-04-19,2013,"solar_power"
"21858","LEWIS-BURKE ASSOCIATES, LLC","CALIFORNIA INSTITUTE OF TECHNOLOGY",0,2013-04-19,2013,"solar_power"
"21859","OGILVY GOVERNMENT RELATIONS","TDI-USA HOLDINGS CORP",0,2013-04-19,2013,"solar_power"
"21860","BANNER PUBLIC AFFAIRS, LLC","BREWER SCIENCE, INC.",0,2013-04-20,2013,"solar_power"
"21861","THE WESSEL GROUP INCORPORATED","UNITED STEELWORKERS",0,2013-04-22,2013,"solar_power"
"21862","WILLIAMS AND JENSEN, PLLC","TURNER ENTERPRISES, INC.",0,2013-04-22,2013,"solar_power"
"21863","3M COMPANY","3M COMPANY",1230000,2013-04-22,2013,"solar_power"
"21864","SOLAR ENERGY INDUSTRIES ASSOCIATION","SOLAR ENERGY INDUSTRIES ASSOCIATION",120000,2013-04-22,2013,"solar_power"
"21865","PODESTA GROUP, INC.","SOLARCITY",0,2013-04-22,2013,"solar_power"
"21866","PODESTA GROUP, INC.","SOLARRESERVE",0,2013-04-22,2013,"solar_power"
"21867","SWF CONSULTING, L.L.C.","INTERCULTURE, INC.",0,2013-04-22,2013,"solar_power"
"21868","NORTH CAROLINA STATE UNIVERSITY","NORTH CAROLINA STATE UNIVERSITY",40000,2013-04-22,2013,"solar_power"
"21869","GENERAL ELECTRIC COMPANY (INCLUDING SUBSIDIARIES)","GENERAL ELECTRIC COMPANY (INCLUDING SUBSIDIARIES)",5190000,2013-04-22,2013,"solar_power"
"21870","DOW LOHNES GOVERNMENT STRATEGIES LLC","TENASKA INC",0,2013-04-22,2013,"solar_power"
"21871","MR. RICHARD GOODSTEIN","AIR PRODUCTS AND CHEMICALS, INC.",0,2013-04-22,2013,"solar_power"
"21872","ROBERT BOSCH LLC","ROBERT BOSCH LLC",80000,2013-04-23,2013,"solar_power"
"21873","NATIONAL SMALL BUSINESS ASSOCIATION","NATIONAL SMALL BUSINESS ASSOCIATION",60000,2013-04-26,2013,"solar_power"
"21874","SEMI (FKA SEMICONDUCTOR EQUIPMENT AND MATERIALS INTERNATIONAL)","SEMI (FKA SEMICONDUCTOR EQUIPMENT AND MATERIALS INTERNATIONAL)",1e+05,2013-04-29,2013,"solar_power"
"21875","THE LIVINGSTON GROUP, LLC","INTERCULTURE, INC.",0,2013-05-15,2013,"solar_power"
"21876","STRATEGIC PARTNERS, INC.","THE LIVINGSTON GROUP (ON BEHALF OF INTERCULTURE/SOITEC)",0,2013-05-15,2013,"solar_power"
"21877","SWF CONSULTING, L.L.C.","INTERCULTURE, INC.",0,2013-05-16,2013,"solar_power"
"21878","DANFOSS INC.","DANFOSS INC.",27162,2013-07-01,2013,"solar_power"
"21879","KOGOVSEK & ASSOCIATES, INC.","SOLARRESERVE",0,2013-07-09,2013,"solar_power"
"21880","KOGOVSEK & ASSOCIATES, INC.","SOLARRESERVE",0,2013-07-09,2013,"solar_power"
"21881","CAPITOL HILL CONSULTING GROUP","SOLARWORLD",0,2013-07-10,2013,"solar_power"
